"staging_key","name","poi_category","include_v1","coordinate_valid","feature_type","feature_type_code","latitude","longitude","datum","mapsheet","source"
"gazetteer:00a2c66b9c575ea2fc8cf5e5","Creyke Point","coast_island","True","True","Point","1604","48.3258333288347","-123.629444444444","WGS84","92B/5","BC Gazetteer"
"gazetteer:4e01092d422fceab510e31f5","Crib Island","coast_island","True","True","Island","2300","50.7269444406002","-126.702222222222","WGS84","92L/10","BC Gazetteer"
"gazetteer:e776227d494e62428915e0c4","Crib Passage","coast_island","True","True","Passage","1207","50.7230555517104","-126.716388888889","WGS84","92L/10","BC Gazetteer"
"gazetteer:40918e5fdb34dc309dec0e1e","Cribs Creek","freshwater","True","True","Creek (1)","602","48.6280555511465","-124.768333333333","WGS84","92C/10","BC Gazetteer"
"gazetteer:142c77990494816680f96306","Crickitt Bay","coast_island","True","True","Bay","1400","48.940277773459","-125.021666666667","WGS84","92C/14","BC Gazetteer"
"gazetteer:b0dde5a18606fcda92f7ad24","Crispin Rock","other","False","True","Rock (1)","2024","48.7997973048188","-123.184616492887","WGS84","92B/14","BC Gazetteer"
"gazetteer:4de4d20f1508152c7152e6b0","Croft Creek","freshwater","True","True","Creek (1)","602","48.8724999956618","-124.306666666667","WGS84","92C/16","BC Gazetteer"
"gazetteer:0bb439550686e2b24162e06e","Crofton","populated_administrative","False","True","Community","121","48.8658464965944","-123.648922","WGS84","92B/13","BC Gazetteer"
"gazetteer:d21b4f29198930fd30890d31","Crofton Lake","freshwater","True","True","Lake","951","48.8555555512125","-123.665","WGS84","92B/13","BC Gazetteer"
"gazetteer:51d59aaa41c47df10f227454","Croker Point","coast_island","True","True","Point","1604","48.7747222178559","-123.2025","WGS84","92B/14","BC Gazetteer"
"gazetteer:da1175ad70dd5dba9ac38072","Croker Rock","other","False","True","Rock (1)","2024","50.8777777739704","-127.646666666667","WGS84","92L/13","BC Gazetteer"
"gazetteer:22b90589d6614840421957ba","Crook Rock","other","False","True","Rock (1)","2024","50.3361111071691","-125.303611111111","WGS84","92K/6","BC Gazetteer"
"gazetteer:942e04a9bbf57e4e5fb5721d","Cross Island","coast_island","True","True","Island","2300","50.518888884993","-127.620833333333","WGS84","92L/12","BC Gazetteer"
"gazetteer:c42efc26e94aa18823224d67","Cross Islet","coast_island","True","True","Islet","2307","50.0530555515406","-124.779722222222","WGS84","92K/2","BC Gazetteer"
"gazetteer:5f50d04c2ac4f42a22d53aa7","Cross Lake","freshwater","True","True","Lake","951","50.2836111071558","-127.155","WGS84","92L/6","BC Gazetteer"
"gazetteer:6965add47c2e132d3e88576d","Crosse Point","coast_island","True","True","Point","1604","48.9533333290183","-125.068333333333","WGS84","92C/14","BC Gazetteer"
"gazetteer:bd8146323c93621f3e9a68da","Croteau Lake","freshwater","True","True","Lake","951","49.7030555514481","-125.320555555556","WGS84","92F/11","BC Gazetteer"
"gazetteer:b2da37709cb345b744ca9ef6","Crow Islet","coast_island","True","True","Islet","2307","50.0808333293256","-125.228333333333","WGS84","92K/3","BC Gazetteer"
"gazetteer:49b8c00e34e85f48da668114","Crowman Creek","freshwater","True","True","Creek (1)","602","50.1986111071339","-126.452222222222","WGS84","92L/1","BC Gazetteer"
"gazetteer:1409823b58d02f9bd643cbd2","Crowman Lake","freshwater","True","True","Lake","951","50.204166662691","-126.445555555556","WGS84","92L/1","BC Gazetteer"
"gazetteer:bc498385198636dbf1a299d5","Crown Mountain","terrain","True","True","Mountain","2701","49.9444444404011","-125.813333333333","WGS84","92F/13","BC Gazetteer"
"gazetteer:4db97fadcdbee104bf04b939","Crowned Creek","freshwater","True","True","Creek (1)","602","50.0186111070872","-125.767222222222","WGS84","92K/4","BC Gazetteer"
"gazetteer:b06d2a6dc559a60bb051d27c","Crowther Channel","coast_island","True","True","Channel (3)","1201","50.0341666626469","-127.312777777778","WGS84","92L/3","BC Gazetteer"
"gazetteer:c371897ed15916ba31ef8885","Cruickshank Canyon","terrain","True","True","Canyon (2)","2906","49.6831083608281","-125.351373175479","WGS84","92F/11","BC Gazetteer"
"gazetteer:db26d7d8c222444194c48b0c","Cruickshank River","freshwater","True","True","River","600","49.5813888847486","-125.189444444444","WGS84","92F/11","BC Gazetteer"
"gazetteer:0ecc564daa7e076ba12908e0","Crumble Mountain","terrain","True","True","Mountain","2701","49.6855555514434","-126.070833333333","WGS84","92E/9","BC Gazetteer"
"gazetteer:393169700a0a501c130800e9","Crystal Lake","freshwater","True","True","Lake","951","49.044999995711","-123.958055555556","WGS84","92G/4","BC Gazetteer"
"gazetteer:bf2b397053c077296f212a04","Cub Islets","coast_island","True","True","Islets","2308","48.3302777732805","-123.624722222222","WGS84","92B/5","BC Gazetteer"
"gazetteer:ae0ea742a9740ce3abab6ce6","Cudlip Point","coast_island","True","True","Point","1604","48.313333328831","-123.537777777778","WGS84","92B/5","BC Gazetteer"
"gazetteer:bb63f903e0fbdd1c730df096","Cufra Inlet","coast_island","True","True","Inlet (3)","1411","49.0119444401461","-123.684444444444","WGS84","92G/4","BC Gazetteer"
"gazetteer:90ff21c4bccfe29c64285428","Culleet Creek","freshwater","True","True","Creek (1)","602","50.4263888849698","-127.919444444444","WGS84","92L/5","BC Gazetteer"
"gazetteer:2b517438ed4099072665f025","Cullen Harbour","coast_island","True","True","Harbour (1)","1405","50.7738888850562","-126.742777777778","WGS84","92L/15","BC Gazetteer"
"gazetteer:52d283c31e5ec4dd93a2ef96","Cullite 3","reserve_military","False","True","Indian Reserve-Réserve indienne","512","48.5997797530669","-124.701324119794","WGS84","92C/10","BC Gazetteer"
"gazetteer:18c54d97e2dd57e34bf4e123","Cullite Cove","coast_island","True","True","Cove (2)","1407","48.5641666622389","-124.598333333333","WGS84","92C/10","BC Gazetteer"
"gazetteer:3762d9a3f6c09ba3562b6a85","Cullite Creek","freshwater","True","True","Creek (1)","602","48.5647222177946","-124.598333333333","WGS84","92C/10","BC Gazetteer"
"gazetteer:5321d3e5b21a8cb20e750433","Cumaata Mountain","terrain","True","True","Mountain","2701","48.9719444401347","-125.470833333333","WGS84","92C/14","BC Gazetteer"
"gazetteer:51aa0557dc91b7a7a96101b5","Cumberland","populated_administrative","False","True","Village (1)","3","49.6186111069809","-125.0325","WGS84","92F/11","BC Gazetteer"
"gazetteer:944778cd73e4232dd6b05b90","Cumberland Creek","freshwater","True","True","Creek (1)","602","49.6113888847567","-125.052222222222","WGS84","92F/11","BC Gazetteer"
"gazetteer:c48b79769f68dbb85bc119b6","Cumming Point","coast_island","True","True","Point","1604","50.8980555517531","-126.988611111111","WGS84","92L/15","BC Gazetteer"
"gazetteer:c07a48b927ec0c3e79d78f57","Cunning Point","coast_island","True","True","Point","1604","50.9133333295346","-126.840833333333","WGS84","92L/15","BC Gazetteer"
"gazetteer:56ccf2bd1168e3241e58a3f5","Cunningham Creek","freshwater","True","True","Creek (1)","602","50.7164207010658","-127.451467507843","WGS84","92L/11","BC Gazetteer"
"gazetteer:b900599a66c51f23f45d9091","Cunningham Lake","freshwater","True","True","Lake","951","50.7149999961528","-127.451388888889","WGS84","92L/11","BC Gazetteer"
"gazetteer:e9a36e9f8b616c37a1bd9e17","Cunningham Point","coast_island","True","True","Point","1604","50.9183333295358","-127.144444444444","WGS84","92L/14","BC Gazetteer"
"gazetteer:b0b0fc5660ea19d862d8f83d","Curlew Island","coast_island","True","True","Island","2300","48.8302777734275","-123.240833333333","WGS84","92B/14","BC Gazetteer"
"gazetteer:cd901062dd3b5718833229c4","Curly Creek","freshwater","True","True","Creek (1)","602","50.0255555515335","-126.748055555556","WGS84","92L/2","BC Gazetteer"
"gazetteer:09fb56b0886027f5285d774c","Curme Islands","coast_island","True","True","Islands","2301","50.117222218224","-124.746388888889","WGS84","92K/2","BC Gazetteer"
"gazetteer:00d19676758d5cc718c292ce","Curran, Mount","terrain","True","True","Mount","2743","49.4361111069312","-124.903611111111","WGS84","92F/7","BC Gazetteer"
"gazetteer:6dd71dc57cf49c18d9a27faf","Current Passage","coast_island","True","True","Passage","1207","50.4111111071881","-125.876666666667","WGS84","92K/5","BC Gazetteer"
"gazetteer:4fc26accfab23f5ef754aa37","Currie Creek","freshwater","True","True","Creek (1)","602","48.7808333289688","-123.779166666667","WGS84","92B/13","BC Gazetteer"
"gazetteer:666aae03ee117de281bc766e","Curteis Point","coast_island","True","True","Point","1604","48.6747222178268","-123.396666666667","WGS84","92B/11","BC Gazetteer"
"gazetteer:ad08ee4672bf2306dd8c213a","Curtis Peak","terrain","True","True","Peak (2)","2703","48.7427777734022","-123.199722222222","WGS84","92B/11","BC Gazetteer"
"gazetteer:84521c16650ba8c41b83517c","Curtis Point","coast_island","True","True","Point","1604","50.8538888850757","-126.521388888889","WGS84","92L/15","BC Gazetteer"
"gazetteer:d24008967b04757091bea189","Curwen Island","coast_island","True","True","Island","2300","48.9466666623498","-125.360277777778","WGS84","92C/14","BC Gazetteer"
"gazetteer:03cb1c940eef59dc9fb2be1a","Cusheon Cove","coast_island","True","True","Cove (2)","1407","48.7974999956402","-123.400277777778","WGS84","92B/14","BC Gazetteer"
"gazetteer:1324fd16839126218e9ae541","Cusheon Creek","freshwater","True","True","Creek (1)","602","48.8055555511981","-123.423333333333","WGS84","92B/14","BC Gazetteer"
"gazetteer:92ffb381cd05b9e3b8cf6de3","Cusheon Lake","freshwater","True","True","Lake","951","48.8158333289789","-123.467222222222","WGS84","92B/14","BC Gazetteer"
"gazetteer:4eea79916d2bb2ea6a8f39ae","Cust Point","coast_island","True","True","Point","1604","50.48444444054","-125.708333333333","WGS84","92K/5","BC Gazetteer"
"gazetteer:cd42ecfc49380579b0347ad9","Cut, The","coast_island","True","True","Passage","1207","48.9844444401383","-123.660833333333","WGS84","92B/13","BC Gazetteer"
"gazetteer:293804d79f1b00b371096cd0","Cuthbert Rock","other","False","True","Rock (1)","2024","50.5331045496234","-125.98475056837","WGS84","92K/12","BC Gazetteer"
"gazetteer:19d5a87a332dae3963495275","Cutler Rock","other","False","True","Rock (1)","2024","50.1074999959993","-127.6925","WGS84","92L/4","BC Gazetteer"
"gazetteer:ecefe4504d28b7a6dfaacf5e","Cutter Cove","coast_island","True","True","Cove (2)","1407","50.6208333294629","-126.257222222222","WGS84","92L/9","BC Gazetteer"
"gazetteer:e0e3effcc4b33495c96bbabf","Cutter Islet","coast_island","True","True","Islet","2307","50.615277773906","-126.275833333333","WGS84","92L/9","BC Gazetteer"
"gazetteer:0336074a02e3f4ab14884675","Cuttle Islets","coast_island","True","True","Islets","2308","50.100555551553","-127.602777777778","WGS84","92L/4","BC Gazetteer"
"gazetteer:d9045535503751f1fce9d1a2","Cypre River","freshwater","True","True","River","600","49.2772222179984","-125.919444444444","WGS84","92F/5","BC Gazetteer"
